id,date,user,pc,url
HTTP-100452,2024-03-08 15:17:00,USER_BENIGN_ALICE,PC-ALI-01,http://github.com/page
HTTP-100453,2024-03-08 11:33:00,USER_BENIGN_ALICE,PC-ALI-01,http://github.com/page
HTTP-100454,2024-03-08 12:32:00,USER_BENIGN_ALICE,PC-ALI-01,http://internal-portal.corp/page
HTTP-100455,2024-03-08 12:17:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100456,2024-03-08 09:41:00,USER_BENIGN_ALICE,PC-ALI-01,http://internal-portal.corp/page
HTTP-100457,2024-03-08 11:21:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100458,2024-03-08 14:14:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100459,2024-03-08 13:58:00,USER_BENIGN_ALICE,PC-ALI-01,http://docs.python.org/page
HTTP-100460,2024-03-08 10:21:00,USER_BENIGN_ALICE,PC-ALI-01,http://github.com/page
HTTP-100461,2024-03-08 11:12:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100462,2024-03-08 14:21:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100470,2024-03-08 13:44:00,USER_INSIDER_MALORY,PC-MAL-01,http://google.com/page
HTTP-100471,2024-03-08 09:48:00,USER_INSIDER_MALORY,PC-MAL-01,http://docs.python.org/page
HTTP-100472,2024-03-08 11:33:00,USER_INSIDER_MALORY,PC-MAL-01,http://stackoverflow.com/page
HTTP-100473,2024-03-08 11:57:00,USER_INSIDER_MALORY,PC-MAL-01,http://github.com/page
HTTP-100474,2024-03-08 11:55:00,USER_INSIDER_MALORY,PC-MAL-01,http://google.com/page
HTTP-100475,2024-03-08 11:46:00,USER_INSIDER_MALORY,PC-MAL-01,http://google.com/page
HTTP-100481,2024-03-08 09:31:00,USER_INSIDER_BOB,PC-BOB-01,http://stackoverflow.com/page
HTTP-100482,2024-03-08 09:55:00,USER_INSIDER_BOB,PC-BOB-01,http://internal-portal.corp/page
HTTP-100483,2024-03-08 12:53:00,USER_INSIDER_BOB,PC-BOB-01,http://docs.python.org/page
HTTP-100484,2024-03-08 13:56:00,USER_INSIDER_BOB,PC-BOB-01,http://wikipedia.org/page
HTTP-100485,2024-03-08 09:48:00,USER_INSIDER_BOB,PC-BOB-01,http://stackoverflow.com/page
HTTP-100486,2024-03-08 13:38:00,USER_INSIDER_BOB,PC-BOB-01,http://internal-portal.corp/page
HTTP-100494,2024-03-08 10:47:00,USER_PEER_CHARLIE,PC-CHA-01,http://google.com/page
HTTP-100495,2024-03-08 11:30:00,USER_PEER_CHARLIE,PC-CHA-01,http://wikipedia.org/page
HTTP-100496,2024-03-08 09:12:00,USER_PEER_CHARLIE,PC-CHA-01,http://google.com/page
HTTP-100497,2024-03-08 09:53:00,USER_PEER_CHARLIE,PC-CHA-01,http://stackoverflow.com/page
HTTP-100498,2024-03-08 09:15:00,USER_PEER_CHARLIE,PC-CHA-01,http://github.com/page
HTTP-100499,2024-03-08 12:21:00,USER_PEER_CHARLIE,PC-CHA-01,http://wikipedia.org/page
HTTP-100507,2024-03-08 10:16:00,USER_PEER_DIANA,PC-DIA-01,http://google.com/page
HTTP-100508,2024-03-08 11:23:00,USER_PEER_DIANA,PC-DIA-01,http://docs.python.org/page
HTTP-100509,2024-03-08 13:11:00,USER_PEER_DIANA,PC-DIA-01,http://google.com/page
HTTP-100510,2024-03-08 14:42:00,USER_PEER_DIANA,PC-DIA-01,http://stackoverflow.com/page
HTTP-100511,2024-03-08 11:30:00,USER_PEER_DIANA,PC-DIA-01,http://docs.python.org/page
HTTP-100512,2024-03-08 09:25:00,USER_PEER_DIANA,PC-DIA-01,http://internal-portal.corp/page
HTTP-100518,2024-03-08 13:56:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100519,2024-03-08 09:14:00,USER_PEER_EDWARD,PC-EDW-01,http://wikipedia.org/page
HTTP-100520,2024-03-08 10:32:00,USER_PEER_EDWARD,PC-EDW-01,http://stackoverflow.com/page
HTTP-100521,2024-03-08 12:14:00,USER_PEER_EDWARD,PC-EDW-01,http://docs.python.org/page
HTTP-100522,2024-03-08 11:12:00,USER_PEER_EDWARD,PC-EDW-01,http://google.com/page
HTTP-100523,2024-03-08 11:23:00,USER_PEER_EDWARD,PC-EDW-01,http://stackoverflow.com/page
HTTP-100524,2024-03-08 14:34:00,USER_PEER_EDWARD,PC-EDW-01,http://stackoverflow.com/page
HTTP-100532,2024-03-11 09:16:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100533,2024-03-11 11:30:00,USER_BENIGN_ALICE,PC-ALI-01,http://github.com/page
HTTP-100534,2024-03-11 12:43:00,USER_BENIGN_ALICE,PC-ALI-01,http://internal-portal.corp/page
HTTP-100535,2024-03-11 12:49:00,USER_BENIGN_ALICE,PC-ALI-01,http://github.com/page
HTTP-100536,2024-03-11 13:34:00,USER_BENIGN_ALICE,PC-ALI-01,http://internal-portal.corp/page
HTTP-100537,2024-03-11 15:55:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100544,2024-03-11 12:35:00,USER_INSIDER_MALORY,PC-MAL-01,http://wikipedia.org/page
HTTP-100545,2024-03-11 09:31:00,USER_INSIDER_MALORY,PC-MAL-01,http://google.com/page
HTTP-100546,2024-03-11 14:48:00,USER_INSIDER_MALORY,PC-MAL-01,http://stackoverflow.com/page
HTTP-100547,2024-03-11 15:43:00,USER_INSIDER_MALORY,PC-MAL-01,http://github.com/page
HTTP-100548,2024-03-11 13:41:00,USER_INSIDER_MALORY,PC-MAL-01,http://wikipedia.org/page
HTTP-100549,2024-03-11 10:14:00,USER_INSIDER_MALORY,PC-MAL-01,http://internal-portal.corp/page
HTTP-100550,2024-03-11 14:18:00,USER_INSIDER_MALORY,PC-MAL-01,http://internal-portal.corp/page
HTTP-100556,2024-03-11 11:49:00,USER_INSIDER_BOB,PC-BOB-01,http://github.com/page
HTTP-100557,2024-03-11 12:39:00,USER_INSIDER_BOB,PC-BOB-01,http://wikipedia.org/page
HTTP-100558,2024-03-11 09:36:00,USER_INSIDER_BOB,PC-BOB-01,http://docs.python.org/page
HTTP-100559,2024-03-11 10:46:00,USER_INSIDER_BOB,PC-BOB-01,http://docs.python.org/page
HTTP-100560,2024-03-11 15:57:00,USER_INSIDER_BOB,PC-BOB-01,http://github.com/page
HTTP-100561,2024-03-11 14:42:00,USER_INSIDER_BOB,PC-BOB-01,http://wikipedia.org/page
HTTP-100562,2024-03-11 09:36:00,USER_INSIDER_BOB,PC-BOB-01,http://docs.python.org/page
HTTP-100563,2024-03-11 13:58:00,USER_INSIDER_BOB,PC-BOB-01,http://wikipedia.org/page
HTTP-100570,2024-03-11 14:42:00,USER_PEER_CHARLIE,PC-CHA-01,http://wikipedia.org/page
HTTP-100571,2024-03-11 11:10:00,USER_PEER_CHARLIE,PC-CHA-01,http://stackoverflow.com/page
HTTP-100572,2024-03-11 13:49:00,USER_PEER_CHARLIE,PC-CHA-01,http://github.com/page
HTTP-100573,2024-03-11 14:34:00,USER_PEER_CHARLIE,PC-CHA-01,http://stackoverflow.com/page
HTTP-100574,2024-03-11 14:42:00,USER_PEER_CHARLIE,PC-CHA-01,http://internal-portal.corp/page
HTTP-100575,2024-03-11 10:58:00,USER_PEER_CHARLIE,PC-CHA-01,http://wikipedia.org/page
HTTP-100584,2024-03-11 13:55:00,USER_PEER_DIANA,PC-DIA-01,http://wikipedia.org/page
HTTP-100585,2024-03-11 15:36:00,USER_PEER_DIANA,PC-DIA-01,http://stackoverflow.com/page
HTTP-100586,2024-03-11 11:57:00,USER_PEER_DIANA,PC-DIA-01,http://google.com/page
HTTP-100587,2024-03-11 14:16:00,USER_PEER_DIANA,PC-DIA-01,http://wikipedia.org/page
HTTP-100588,2024-03-11 13:18:00,USER_PEER_DIANA,PC-DIA-01,http://wikipedia.org/page
HTTP-100589,2024-03-11 14:22:00,USER_PEER_DIANA,PC-DIA-01,http://internal-portal.corp/page
HTTP-100590,2024-03-11 13:37:00,USER_PEER_DIANA,PC-DIA-01,http://github.com/page
HTTP-100599,2024-03-11 14:47:00,USER_PEER_EDWARD,PC-EDW-01,http://google.com/page
HTTP-100600,2024-03-11 12:21:00,USER_PEER_EDWARD,PC-EDW-01,http://stackoverflow.com/page
HTTP-100601,2024-03-11 09:28:00,USER_PEER_EDWARD,PC-EDW-01,http://docs.python.org/page
HTTP-100602,2024-03-11 10:56:00,USER_PEER_EDWARD,PC-EDW-01,http://google.com/page
HTTP-100603,2024-03-11 13:48:00,USER_PEER_EDWARD,PC-EDW-01,http://stackoverflow.com/page
HTTP-100604,2024-03-11 15:26:00,USER_PEER_EDWARD,PC-EDW-01,http://stackoverflow.com/page
HTTP-100605,2024-03-11 09:22:00,USER_PEER_EDWARD,PC-EDW-01,http://docs.python.org/page
HTTP-100614,2024-03-12 15:29:00,USER_BENIGN_ALICE,PC-ALI-01,http://stackoverflow.com/page
HTTP-100615,2024-03-12 11:56:00,USER_BENIGN_ALICE,PC-ALI-01,http://wikipedia.org/page
HTTP-100616,2024-03-12 12:24:00,USER_BENIGN_ALICE,PC-ALI-01,http://wikipedia.org/page
HTTP-100617,2024-03-12 15:31:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100618,2024-03-12 14:28:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100619,2024-03-12 15:21:00,USER_BENIGN_ALICE,PC-ALI-01,http://internal-portal.corp/page
HTTP-100620,2024-03-12 10:36:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100621,2024-03-12 11:50:00,USER_BENIGN_ALICE,PC-ALI-01,http://internal-portal.corp/page
HTTP-100630,2024-03-12 11:22:00,USER_INSIDER_MALORY,PC-MAL-01,http://stackoverflow.com/page
HTTP-100631,2024-03-12 11:10:00,USER_INSIDER_MALORY,PC-MAL-01,http://stackoverflow.com/page
HTTP-100632,2024-03-12 15:21:00,USER_INSIDER_MALORY,PC-MAL-01,http://github.com/page
HTTP-100633,2024-03-12 13:56:00,USER_INSIDER_MALORY,PC-MAL-01,http://google.com/page
HTTP-100634,2024-03-12 10:15:00,USER_INSIDER_MALORY,PC-MAL-01,http://google.com/page
HTTP-100635,2024-03-12 10:11:00,USER_INSIDER_MALORY,PC-MAL-01,http://github.com/page
HTTP-100636,2024-03-12 13:37:00,USER_INSIDER_MALORY,PC-MAL-01,http://docs.python.org/page
HTTP-100644,2024-03-12 14:42:00,USER_INSIDER_BOB,PC-BOB-01,http://stackoverflow.com/page
HTTP-100645,2024-03-12 10:19:00,USER_INSIDER_BOB,PC-BOB-01,http://docs.python.org/page
HTTP-100646,2024-03-12 10:57:00,USER_INSIDER_BOB,PC-BOB-01,http://stackoverflow.com/page
HTTP-100647,2024-03-12 13:16:00,USER_INSIDER_BOB,PC-BOB-01,http://wikipedia.org/page
HTTP-100648,2024-03-12 15:45:00,USER_INSIDER_BOB,PC-BOB-01,http://google.com/page
HTTP-100649,2024-03-12 09:37:00,USER_INSIDER_BOB,PC-BOB-01,http://stackoverflow.com/page
HTTP-100650,2024-03-12 10:17:00,USER_INSIDER_BOB,PC-BOB-01,http://internal-portal.corp/page
HTTP-100651,2024-03-12 11:20:00,USER_INSIDER_BOB,PC-BOB-01,http://docs.python.org/page
HTTP-100660,2024-03-12 10:49:00,USER_PEER_CHARLIE,PC-CHA-01,http://google.com/page
HTTP-100661,2024-03-12 13:27:00,USER_PEER_CHARLIE,PC-CHA-01,http://wikipedia.org/page
HTTP-100662,2024-03-12 09:15:00,USER_PEER_CHARLIE,PC-CHA-01,http://wikipedia.org/page
HTTP-100663,2024-03-12 14:48:00,USER_PEER_CHARLIE,PC-CHA-01,http://github.com/page
HTTP-100664,2024-03-12 13:18:00,USER_PEER_CHARLIE,PC-CHA-01,http://internal-portal.corp/page
HTTP-100665,2024-03-12 12:28:00,USER_PEER_CHARLIE,PC-CHA-01,http://docs.python.org/page
HTTP-100666,2024-03-12 11:29:00,USER_PEER_CHARLIE,PC-CHA-01,http://google.com/page
HTTP-100667,2024-03-12 13:31:00,USER_PEER_CHARLIE,PC-CHA-01,http://stackoverflow.com/page
HTTP-100668,2024-03-12 14:36:00,USER_PEER_CHARLIE,PC-CHA-01,http://wikipedia.org/page
HTTP-100669,2024-03-12 13:27:00,USER_PEER_CHARLIE,PC-CHA-01,http://stackoverflow.com/page
HTTP-100676,2024-03-12 15:31:00,USER_PEER_DIANA,PC-DIA-01,http://internal-portal.corp/page
HTTP-100677,2024-03-12 11:30:00,USER_PEER_DIANA,PC-DIA-01,http://internal-portal.corp/page
HTTP-100678,2024-03-12 13:24:00,USER_PEER_DIANA,PC-DIA-01,http://wikipedia.org/page
HTTP-100679,2024-03-12 09:48:00,USER_PEER_DIANA,PC-DIA-01,http://wikipedia.org/page
HTTP-100680,2024-03-12 10:13:00,USER_PEER_DIANA,PC-DIA-01,http://google.com/page
HTTP-100681,2024-03-12 12:31:00,USER_PEER_DIANA,PC-DIA-01,http://github.com/page
HTTP-100682,2024-03-12 09:47:00,USER_PEER_DIANA,PC-DIA-01,http://docs.python.org/page
HTTP-100691,2024-03-12 10:19:00,USER_PEER_EDWARD,PC-EDW-01,http://docs.python.org/page
HTTP-100692,2024-03-12 13:38:00,USER_PEER_EDWARD,PC-EDW-01,http://docs.python.org/page
HTTP-100693,2024-03-12 09:26:00,USER_PEER_EDWARD,PC-EDW-01,http://github.com/page
HTTP-100694,2024-03-12 14:27:00,USER_PEER_EDWARD,PC-EDW-01,http://google.com/page
HTTP-100695,2024-03-12 09:38:00,USER_PEER_EDWARD,PC-EDW-01,http://google.com/page
HTTP-100696,2024-03-12 13:45:00,USER_PEER_EDWARD,PC-EDW-01,http://github.com/page
HTTP-100697,2024-03-12 13:24:00,USER_PEER_EDWARD,PC-EDW-01,http://wikipedia.org/page
HTTP-100698,2024-03-12 09:35:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100699,2024-03-12 11:19:00,USER_PEER_EDWARD,PC-EDW-01,http://wikipedia.org/page
HTTP-100700,2024-03-12 09:23:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100709,2024-03-13 11:19:00,USER_BENIGN_ALICE,PC-ALI-01,http://wikipedia.org/page
HTTP-100710,2024-03-13 09:52:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100711,2024-03-13 12:33:00,USER_BENIGN_ALICE,PC-ALI-01,http://github.com/page
HTTP-100712,2024-03-13 12:24:00,USER_BENIGN_ALICE,PC-ALI-01,http://internal-portal.corp/page
HTTP-100713,2024-03-13 11:24:00,USER_BENIGN_ALICE,PC-ALI-01,http://stackoverflow.com/page
HTTP-100714,2024-03-13 15:21:00,USER_BENIGN_ALICE,PC-ALI-01,http://internal-portal.corp/page
HTTP-100720,2024-03-13 09:31:00,USER_INSIDER_MALORY,PC-MAL-01,http://google.com/page
HTTP-100721,2024-03-13 15:33:00,USER_INSIDER_MALORY,PC-MAL-01,http://internal-portal.corp/page
HTTP-100722,2024-03-13 12:36:00,USER_INSIDER_MALORY,PC-MAL-01,http://stackoverflow.com/page
HTTP-100723,2024-03-13 11:24:00,USER_INSIDER_MALORY,PC-MAL-01,http://docs.python.org/page
HTTP-100724,2024-03-13 10:51:00,USER_INSIDER_MALORY,PC-MAL-01,http://internal-portal.corp/page
HTTP-100725,2024-03-13 12:58:00,USER_INSIDER_MALORY,PC-MAL-01,http://internal-portal.corp/page
HTTP-100726,2024-03-13 13:11:00,USER_INSIDER_MALORY,PC-MAL-01,http://internal-portal.corp/page
HTTP-100727,2024-03-13 12:54:00,USER_INSIDER_MALORY,PC-MAL-01,http://stackoverflow.com/page
HTTP-100728,2024-03-13 10:39:00,USER_INSIDER_MALORY,PC-MAL-01,http://google.com/page
HTTP-100737,2024-03-13 09:32:00,USER_INSIDER_BOB,PC-BOB-01,http://google.com/page
HTTP-100738,2024-03-13 12:52:00,USER_INSIDER_BOB,PC-BOB-01,http://wikipedia.org/page
HTTP-100739,2024-03-13 09:12:00,USER_INSIDER_BOB,PC-BOB-01,http://wikipedia.org/page
HTTP-100740,2024-03-13 14:46:00,USER_INSIDER_BOB,PC-BOB-01,http://stackoverflow.com/page
HTTP-100741,2024-03-13 13:39:00,USER_INSIDER_BOB,PC-BOB-01,http://internal-portal.corp/page
HTTP-100742,2024-03-13 15:18:00,USER_INSIDER_BOB,PC-BOB-01,http://wikipedia.org/page
HTTP-100743,2024-03-13 09:11:00,USER_INSIDER_BOB,PC-BOB-01,http://wikipedia.org/page
HTTP-100744,2024-03-13 15:36:00,USER_INSIDER_BOB,PC-BOB-01,http://docs.python.org/page
HTTP-100745,2024-03-13 11:14:00,USER_INSIDER_BOB,PC-BOB-01,http://stackoverflow.com/page
HTTP-100751,2024-03-13 13:57:00,USER_PEER_CHARLIE,PC-CHA-01,http://google.com/page
HTTP-100752,2024-03-13 14:19:00,USER_PEER_CHARLIE,PC-CHA-01,http://wikipedia.org/page
HTTP-100753,2024-03-13 11:52:00,USER_PEER_CHARLIE,PC-CHA-01,http://github.com/page
HTTP-100754,2024-03-13 15:14:00,USER_PEER_CHARLIE,PC-CHA-01,http://github.com/page
HTTP-100755,2024-03-13 11:31:00,USER_PEER_CHARLIE,PC-CHA-01,http://stackoverflow.com/page
HTTP-100756,2024-03-13 15:40:00,USER_PEER_CHARLIE,PC-CHA-01,http://internal-portal.corp/page
HTTP-100757,2024-03-13 11:42:00,USER_PEER_CHARLIE,PC-CHA-01,http://docs.python.org/page
HTTP-100758,2024-03-13 10:17:00,USER_PEER_CHARLIE,PC-CHA-01,http://google.com/page
HTTP-100759,2024-03-13 15:24:00,USER_PEER_CHARLIE,PC-CHA-01,http://google.com/page
HTTP-100760,2024-03-13 11:51:00,USER_PEER_CHARLIE,PC-CHA-01,http://internal-portal.corp/page
HTTP-100767,2024-03-13 09:47:00,USER_PEER_DIANA,PC-DIA-01,http://wikipedia.org/page
HTTP-100768,2024-03-13 15:52:00,USER_PEER_DIANA,PC-DIA-01,http://internal-portal.corp/page
HTTP-100769,2024-03-13 15:12:00,USER_PEER_DIANA,PC-DIA-01,http://wikipedia.org/page
HTTP-100770,2024-03-13 14:23:00,USER_PEER_DIANA,PC-DIA-01,http://google.com/page
HTTP-100771,2024-03-13 11:11:00,USER_PEER_DIANA,PC-DIA-01,http://wikipedia.org/page
HTTP-100772,2024-03-13 13:12:00,USER_PEER_DIANA,PC-DIA-01,http://internal-portal.corp/page
HTTP-100778,2024-03-13 15:58:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100779,2024-03-13 15:22:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100780,2024-03-13 14:43:00,USER_PEER_EDWARD,PC-EDW-01,http://docs.python.org/page
HTTP-100781,2024-03-13 14:53:00,USER_PEER_EDWARD,PC-EDW-01,http://google.com/page
HTTP-100782,2024-03-13 09:53:00,USER_PEER_EDWARD,PC-EDW-01,http://google.com/page
HTTP-100783,2024-03-13 12:42:00,USER_PEER_EDWARD,PC-EDW-01,http://wikipedia.org/page
HTTP-100784,2024-03-13 09:37:00,USER_PEER_EDWARD,PC-EDW-01,http://stackoverflow.com/page
HTTP-100791,2024-03-14 15:31:00,USER_BENIGN_ALICE,PC-ALI-01,http://internal-portal.corp/page
HTTP-100792,2024-03-14 09:36:00,USER_BENIGN_ALICE,PC-ALI-01,http://google.com/page
HTTP-100793,2024-03-14 12:39:00,USER_BENIGN_ALICE,PC-ALI-01,http://github.com/page
HTTP-100794,2024-03-14 09:40:00,USER_BENIGN_ALICE,PC-ALI-01,http://wikipedia.org/page
HTTP-100795,2024-03-14 11:17:00,USER_BENIGN_ALICE,PC-ALI-01,http://stackoverflow.com/page
HTTP-100796,2024-03-14 10:51:00,USER_BENIGN_ALICE,PC-ALI-01,http://docs.python.org/page
HTTP-100797,2024-03-14 14:37:00,USER_BENIGN_ALICE,PC-ALI-01,http://stackoverflow.com/page
HTTP-100798,2024-03-14 14:13:00,USER_BENIGN_ALICE,PC-ALI-01,http://wikipedia.org/page
HTTP-100799,2024-03-14 13:51:00,USER_BENIGN_ALICE,PC-ALI-01,http://internal-portal.corp/page
HTTP-100800,2024-03-14 10:22:00,USER_BENIGN_ALICE,PC-ALI-01,http://wikipedia.org/page
HTTP-100806,2024-03-14 13:32:00,USER_INSIDER_MALORY,PC-MAL-01,http://github.com/page
HTTP-100807,2024-03-14 15:44:00,USER_INSIDER_MALORY,PC-MAL-01,http://google.com/page
HTTP-100808,2024-03-14 12:38:00,USER_INSIDER_MALORY,PC-MAL-01,http://internal-portal.corp/page
HTTP-100809,2024-03-14 13:10:00,USER_INSIDER_MALORY,PC-MAL-01,http://stackoverflow.com/page
HTTP-100810,2024-03-14 14:37:00,USER_INSIDER_MALORY,PC-MAL-01,http://stackoverflow.com/page
HTTP-100811,2024-03-14 10:54:00,USER_INSIDER_MALORY,PC-MAL-01,http://docs.python.org/page
HTTP-100812,2024-03-14 12:46:00,USER_INSIDER_MALORY,PC-MAL-01,http://docs.python.org/page
HTTP-100813,2024-03-14 12:49:00,USER_INSIDER_MALORY,PC-MAL-01,http://google.com/page
HTTP-100814,2024-03-14 12:49:00,USER_INSIDER_MALORY,PC-MAL-01,http://wikipedia.org/page
HTTP-100815,2024-03-14 14:21:00,USER_INSIDER_MALORY,PC-MAL-01,http://internal-portal.corp/page
HTTP-100822,2024-03-14 12:57:00,USER_INSIDER_BOB,PC-BOB-01,http://google.com/page
HTTP-100823,2024-03-14 13:14:00,USER_INSIDER_BOB,PC-BOB-01,http://wikipedia.org/page
HTTP-100824,2024-03-14 09:13:00,USER_INSIDER_BOB,PC-BOB-01,http://docs.python.org/page
HTTP-100825,2024-03-14 11:42:00,USER_INSIDER_BOB,PC-BOB-01,http://google.com/page
HTTP-100826,2024-03-14 14:41:00,USER_INSIDER_BOB,PC-BOB-01,http://google.com/page
HTTP-100827,2024-03-14 11:54:00,USER_INSIDER_BOB,PC-BOB-01,http://google.com/page
HTTP-100828,2024-03-14 14:11:00,USER_INSIDER_BOB,PC-BOB-01,http://google.com/page
HTTP-100829,2024-03-14 11:43:00,USER_INSIDER_BOB,PC-BOB-01,http://github.com/page
HTTP-100830,2024-03-14 11:32:00,USER_INSIDER_BOB,PC-BOB-01,http://docs.python.org/page
HTTP-100831,2024-03-14 09:20:00,USER_INSIDER_BOB,PC-BOB-01,http://github.com/page
HTTP-100832,2024-03-14 09:53:00,USER_INSIDER_BOB,PC-BOB-01,http://github.com/page
HTTP-100840,2024-03-14 13:26:00,USER_PEER_CHARLIE,PC-CHA-01,http://docs.python.org/page
HTTP-100841,2024-03-14 15:14:00,USER_PEER_CHARLIE,PC-CHA-01,http://docs.python.org/page
HTTP-100842,2024-03-14 13:36:00,USER_PEER_CHARLIE,PC-CHA-01,http://internal-portal.corp/page
HTTP-100843,2024-03-14 11:36:00,USER_PEER_CHARLIE,PC-CHA-01,http://internal-portal.corp/page
HTTP-100844,2024-03-14 14:48:00,USER_PEER_CHARLIE,PC-CHA-01,http://github.com/page
HTTP-100845,2024-03-14 09:27:00,USER_PEER_CHARLIE,PC-CHA-01,http://docs.python.org/page
HTTP-100852,2024-03-14 14:53:00,USER_PEER_DIANA,PC-DIA-01,http://google.com/page
HTTP-100853,2024-03-14 13:30:00,USER_PEER_DIANA,PC-DIA-01,http://wikipedia.org/page
HTTP-100854,2024-03-14 10:51:00,USER_PEER_DIANA,PC-DIA-01,http://docs.python.org/page
HTTP-100855,2024-03-14 10:37:00,USER_PEER_DIANA,PC-DIA-01,http://internal-portal.corp/page
HTTP-100856,2024-03-14 10:39:00,USER_PEER_DIANA,PC-DIA-01,http://github.com/page
HTTP-100857,2024-03-14 12:54:00,USER_PEER_DIANA,PC-DIA-01,http://wikipedia.org/page
HTTP-100858,2024-03-14 14:21:00,USER_PEER_DIANA,PC-DIA-01,http://docs.python.org/page
HTTP-100859,2024-03-14 09:17:00,USER_PEER_DIANA,PC-DIA-01,http://docs.python.org/page
HTTP-100868,2024-03-14 11:13:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100869,2024-03-14 09:33:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100870,2024-03-14 09:18:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100871,2024-03-14 15:30:00,USER_PEER_EDWARD,PC-EDW-01,http://wikipedia.org/page
HTTP-100872,2024-03-14 10:32:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100873,2024-03-14 12:19:00,USER_PEER_EDWARD,PC-EDW-01,http://stackoverflow.com/page
HTTP-100874,2024-03-14 12:58:00,USER_PEER_EDWARD,PC-EDW-01,http://google.com/page
HTTP-100875,2024-03-14 09:34:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100876,2024-03-14 11:56:00,USER_PEER_EDWARD,PC-EDW-01,http://internal-portal.corp/page
HTTP-100884,2024-03-15 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://mega.nz/inspect
HTTP-100885,2024-03-15 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://dropbox.com/inspect
HTTP-100886,2024-03-15 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://pastebin.com/inspect
HTTP-100897,2024-03-16 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://mega.nz/inspect
HTTP-100898,2024-03-16 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://dropbox.com/inspect
HTTP-100899,2024-03-16 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://pastebin.com/inspect
HTTP-100902,2024-03-17 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://mega.nz/inspect
HTTP-100903,2024-03-17 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://dropbox.com/inspect
HTTP-100904,2024-03-17 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://pastebin.com/inspect
HTTP-100909,2024-03-18 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://mega.nz/inspect
HTTP-100910,2024-03-18 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://dropbox.com/inspect
HTTP-100911,2024-03-18 19:10:00,USER_INSIDER_MALORY,PC-MAL-01,https://pastebin.com/inspect
HTTP-100995,2024-03-20 03:49:00,USER_BENIGN_ALICE,PC-ALI-01,https://aws-s3-backup-storage.internal/upload
HTTP-100996,2024-03-20 03:16:00,USER_BENIGN_ALICE,PC-ALI-01,https://aws-s3-backup-storage.internal/upload
HTTP-100997,2024-03-20 03:40:00,USER_BENIGN_ALICE,PC-ALI-01,https://aws-s3-backup-storage.internal/upload
HTTP-100998,2024-03-20 03:30:00,USER_BENIGN_ALICE,PC-ALI-01,https://aws-s3-backup-storage.internal/upload
HTTP-100999,2024-03-20 03:18:00,USER_BENIGN_ALICE,PC-ALI-01,https://aws-s3-backup-storage.internal/upload
HTTP-101000,2024-03-20 03:46:00,USER_BENIGN_ALICE,PC-ALI-01,https://aws-s3-backup-storage.internal/upload
HTTP-101001,2024-03-20 03:53:00,USER_BENIGN_ALICE,PC-ALI-01,https://aws-s3-backup-storage.internal/upload
HTTP-101002,2024-03-20 03:43:00,USER_BENIGN_ALICE,PC-ALI-01,https://aws-s3-backup-storage.internal/upload
HTTP-101003,2024-03-20 03:23:00,USER_BENIGN_ALICE,PC-ALI-01,https://aws-s3-backup-storage.internal/upload
